2022-2023 Division Subject-Area Participation Rates,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Div,82,Rockingham County ,Mathematics,All Students,5143,5181,99
Div,82,Rockingham County ,Science,All Students,2513,2542,99
Div,82,Rockingham County ,English: Reading,Asian,89,89,100
Div,82,Rockingham County ,Mathematics,Asian,68,68,100
Div,82,Rockingham County ,Science,Asian,44,44,100
Div,82,Rockingham County ,English: Reading,Black,129,131,98
Div,82,Rockingham County ,Mathematics,Black,117,118,99
Div,82,Rockingham County ,Science,Black,56,56,100
Div,82,Rockingham County ,English: Reading,Economically Disadvantaged,2651,2678,99
Div,82,Rockingham County ,Mathematics,Economically Disadvantaged,2441,2470,99
Div,82,Rockingham County ,Science,Economically Disadvantaged,1079,1100,98
Div,82,Rockingham County ,English: Reading,English Learners,907,910,100
Div,82,Rockingham County ,Mathematics,English Learners,937,945,99
Div,82,Rockingham County ,Science,English Learners,307,308,100
Div,82,Rockingham County ,English: Reading,Female,2854,2869,99
Div,82,Rockingham County ,Mathematics,Female,2490,2511,99
Div,82,Rockingham County ,Science,Female,817,825,99
Div,82,Rockingham County ,English: Reading,Hispanic,1044,1050,99
Div,82,Rockingham County ,Mathematics,Hispanic,964,975,99
Div,82,Rockingham County ,Science,Hispanic,443,448,99
Div,82,Rockingham County ,English: Reading,Male,2984,3004,99
Div,82,Rockingham County ,Mathematics,Male,2648,2665,99
Div,82,Rockingham County ,Science,Male,874,876,100
Div,82,Rockingham County ,English: Reading,Students with Disabilities,620,632,98
Div,82,Rockingham County ,Mathematics,Students with Disabilities,573,582,98
Div,82,Rockingham County ,Science,Students with Disabilities,244,257,95
Div,82,Rockingham County ,English: Reading,White,4270,4293,99
Div,82,Rockingham County ,Mathematics,White,3714,3737,99
Div,82,Rockingham County ,Science,White,1838,1859,99
Div,83,Russell County ,English: Reading,All Students,1598,1610,99
Div,83,Russell County ,Mathematics,All Students,1399,1419,99
Div,83,Russell County ,Science,All Students,708,727,97
Div,83,Russell County ,English: Reading,Asian,0,0,0
Div,83,Russell County ,Mathematics,Asian,0,0,0
Div,83,Russell County ,English: Reading,Black,0,0,0
Div,83,Russell County ,Mathematics,Black,0,0,0
Div,83,Russell County ,Science,Black,0,0,0
Div,83,Russell County ,English: Reading,Economically Disadvantaged,970,977,99
Div,83,Russell County ,Mathematics,Economically Disadvantaged,863,870,99
Div,83,Russell County ,Science,Economically Disadvantaged,425,438,97
Div,83,Russell County ,English: Reading,English Learners,0,0,0
Div,83,Russell County ,Mathematics,English Learners,0,0,0
Div,83,Russell County ,Science,English Learners,0,0,0
Div,83,Russell County ,English: Reading,Female,800,803,100
Div,83,Russell County ,Mathematics,Female,690,699,99
Div,83,Russell County ,Science,Female,242,243,100
Div,83,Russell County ,English: Reading,Hispanic,22,22,100
Div,83,Russell County ,Mathematics,Hispanic,21,21,100
Div,83,Russell County ,Science,Hispanic,0,0,0
Div,83,Russell County ,English: Reading,Male,798,807,99
Div,83,Russell County ,Mathematics,Male,709,720,98
Div,83,Russell County ,Science,Male,228,228,100
Div,83,Russell County ,English: Reading,Students with Disabilities,219,221,99
Div,83,Russell County ,Mathematics,Students with Disabilities,203,207,98
Div,83,Russell County ,Science,Students with Disabilities,94,97,97
Div,83,Russell County ,English: Reading,White,1550,1561,99
Div,83,Russell County ,Mathematics,White,1355,1373,99
Div,83,Russell County ,Science,White,688,707,97
Div,139,Salem City ,English: Reading,All Students,2006,2010,100
Div,139,Salem City ,Mathematics,All Students,1736,1741,100
Div,139,Salem City ,Science,All Students,907,914,99
Div,139,Salem City ,English: Reading,Asian,38,38,100
Div,139,Salem City ,Mathematics,Asian,35,35,100
Div,139,Salem City ,Science,Asian,23,23,100
Div,139,Salem City ,English: Reading,Black,295,296,100
Div,139,Salem City ,Mathematics,Black,266,266,100
Div,139,Salem City ,Science,Black,131,132,99
Div,139,Salem City ,English: Reading,Economically Disadvantaged,898,899,100
Div,139,Salem City ,Mathematics,Economically Disadvantaged,808,811,100
Div,139,Salem City ,Science,Economically Disadvantaged,388,392,99
Div,139,Salem City ,English: Reading,English Learners,133,133,100
Div,139,Salem City ,Mathematics,English Learners,124,124,100
Div,139,Salem City ,Science,English Learners,61,61,100
Div,139,Salem City ,English: Reading,Female,956,959,100
Div,139,Salem City ,Mathematics,Female,819,821,100
Div,139,Salem City ,Science,Female,292,293,100
Div,139,Salem City ,English: Reading,Hispanic,178,178,100
Div,139,Salem City ,Mathematics,Hispanic,162,162,100
Div,139,Salem City ,Science,Hispanic,72,72,100
Div,139,Salem City ,English: Reading,Male,1050,1051,100
Div,139,Salem City ,Mathematics,Male,917,920,100
Div,139,Salem City ,Science,Male,325,325,100
Div,139,Salem City ,English: Reading,Students with Disabilities,345,346,100
Div,139,Salem City ,Mathematics,Students with Disabilities,311,313,99
Div,139,Salem City ,Science,Students with Disabilities,140,143,98
Div,139,Salem City ,English: Reading,White,1400,1403,100
Div,139,Salem City ,Mathematics,White,1190,1193,100
Div,139,Salem City ,Science,White,636,642,99
Div,84,Scott County ,English: Reading,All Students,2160,2175,99
Div,84,Scott County ,Mathematics,All Students,1946,1955,100
Div,84,Scott County ,Science,All Students,913,925,99
Div,84,Scott County ,English: Reading,Asian,16,16,100
Div,84,Scott County ,Mathematics,Asian,16,16,100
Div,84,Scott County ,Science,Asian,0,0,0
Div,84,Scott County ,English: Reading,Black,116,116,100
Div,84,Scott County ,Mathematics,Black,114,115,99
Div,84,Scott County ,Science,Black,43,43,100
Div,84,Scott County ,English: Reading,Economically Disadvantaged,1271,1286,99
Div,84,Scott County ,Mathematics,Economically Disadvantaged,1151,1159,99
Div,84,Scott County ,Science,Economically Disadvantaged,539,550,98
Div,84,Scott County ,English: Reading,English Learners,10,10,100
Div,84,Scott County ,Mathematics,English Learners,0,0,0
Div,84,Scott County ,Science,English Learners,0,0,0
Div,84,Scott County ,English: Reading,Female,1082,1084,100
Div,84,Scott County ,Mathematics,Female,980,980,100
Div,84,Scott County ,Science,Female,357,357,100
Div,84,Scott County ,English: Reading,Hispanic,102,102,100
Div,84,Scott County ,Mathematics,Hispanic,98,98,100
Div,84,Scott County ,Science,Hispanic,46,46,100
Div,84,Scott County ,English: Reading,Male,1078,1091,99
Div,84,Scott County ,Mathematics,Male,966,975,99
Div,84,Scott County ,Science,Male,333,333,100
Div,84,Scott County ,English: Reading,Students with Disabilities,410,421,97
Div,84,Scott County ,Mathematics,Students with Disabilities,388,396,98
Div,84,Scott County ,Science,Students with Disabilities,158,165,96
Div,84,Scott County ,English: Reading,White,1851,1866,99
Div,84,Scott County ,Mathematics,White,1644,1652,100
Div,84,Scott County ,Science,White,788,800,99
Div,85,Shenandoah County ,English: Reading,All Students,2873,2882,100
Div,85,Shenandoah County ,Mathematics,All Students,2662,2673,100
Div,85,Shenandoah County ,Science,All Students,1122,1140,98
Div,85,Shenandoah County ,English: Reading,Asian,27,27,100
Div,85,Shenandoah County ,Mathematics,Asian,28,28,100
Div,85,Shenandoah County ,Science,Asian,0,0,0
Div,85,Shenandoah County ,English: Reading,Black,75,75,100
Div,85,Shenandoah County ,Mathematics,Black,69,69,100
Div,85,Shenandoah County ,Science,Black,33,34,97
Div,85,Shenandoah County ,English: Reading,Economically Disadvantaged,1465,1470,100
Div,85,Shenandoah County ,Mathematics,Economically Disadvantaged,1371,1380,99
Div,85,Shenandoah County ,Science,Economically Disadvantaged,554,567,98
Div,85,Shenandoah County ,English: Reading,English Learners,323,324,100
Div,85,Shenandoah County ,Mathematics,English Learners,334,336,99
Div,85,Shenandoah County ,Science,English Learners,107,110,97
Div,85,Shenandoah County ,English: Reading,Female,1436,1440,100
Div,85,Shenandoah County ,Mathematics,Female,1349,1350,100
Div,85,Shenandoah County ,Science,Female,410,411,100
Div,85,Shenandoah County ,English: Reading,Hispanic,470,474,99
Div,85,Shenandoah County ,Mathematics,Hispanic,451,454,99
Div,85,Shenandoah County ,Science,Hispanic,173,179,97
Div,85,Shenandoah County ,English: Reading,Male,1436,1441,100
Div,85,Shenandoah County ,Mathematics,Male,1312,1322,99
Div,85,Shenandoah County ,Science,Male,434,434,100
Div,85,Shenandoah County ,English: Reading,Students with Disabilities,423,430,98
Div,85,Shenandoah County ,Mathematics,Students with Disabilities,396,401,99
Div,85,Shenandoah County ,Science,Students with Disabilities,163,173,94
Div,85,Shenandoah County ,English: Reading,White,2163,2167,100
Div,85,Shenandoah County ,Mathematics,White,1981,1988,100
Div,85,Shenandoah County ,Science,White,865,874,99
Div,86,Smyth County ,English: Reading,All Students,1988,1999,99
Div,86,Smyth County ,Mathematics,All Students,1794,1802,100
Div,86,Smyth County ,Science,All Students,784,788,99
Div,86,Smyth County ,English: Reading,Asian,0,0,0
Div,86,Smyth County ,Mathematics,Asian,0,0,0
Div,86,Smyth County ,Science,Asian,0,0,0
Div,86,Smyth County ,English: Reading,Black,44,44,100
Div,86,Smyth County ,Mathematics,Black,40,40,100
Div,86,Smyth County ,Science,Black,13,13,100
Div,86,Smyth County ,English: Reading,Economically Disadvantaged,1139,1146,99
Div,86,Smyth County ,Mathematics,Economically Disadvantaged,1045,1049,100
Div,86,Smyth County ,Science,Economically Disadvantaged,443,445,100
Div,86,Smyth County ,English: Reading,English Learners,27,27,100
Div,86,Smyth County ,Mathematics,English Learners,25,25,100
Div,86,Smyth County ,Science,English Learners,15,15,100
Div,86,Smyth County ,English: Reading,Female,947,950,100
Div,86,Smyth County ,Mathematics,Female,867,868,100
Div,86,Smyth County ,Science,Female,266,266,100
Div,86,Smyth County ,English: Reading,Hispanic,61,61,100
Div,86,Smyth County ,Mathematics,Hispanic,57,57,100
Div,86,Smyth County ,Science,Hispanic,30,30,100
Div,86,Smyth County ,English: Reading,Male,1040,1048,99
Div,86,Smyth County ,Mathematics,Male,926,933,99
Div,86,Smyth County ,Science,Male,310,310,100
Div,86,Smyth County ,English: Reading,Students with Disabilities,318,327,97
Div,86,Smyth County ,Mathematics,Students with Disabilities,281,286,98
Div,86,Smyth County ,Science,Students with Disabilities,129,133,97
Div,86,Smyth County ,English: Reading,White,1850,1861,99
Div,86,Smyth County ,Mathematics,White,1665,1673,100
Div,86,Smyth County ,Science,White,733,737,99
Div,87,Southampton County ,English: Reading,All Students,1246,1251,100
Div,87,Southampton County ,Mathematics,All Students,1163,1169,99
Div,87,Southampton County ,Science,All Students,441,445,99
Div,87,Southampton County ,English: Reading,Asian,0,0,0
Div,87,Southampton County ,Mathematics,Asian,0,0,0
Div,87,Southampton County ,Science,Asian,0,0,0
Div,87,Southampton County ,English: Reading,Black,474,478,99
Div,87,Southampton County ,Mathematics,Black,445,448,99
Div,87,Southampton County ,Science,Black,184,185,99
Div,87,Southampton County ,English: Reading,Economically Disadvantaged,657,662,99
Div,87,Southampton County ,Mathematics,Economically Disadvantaged,631,637,99
Div,87,Southampton County ,Science,Economically Disadvantaged,219,223,98
Div,87,Southampton County ,English: Reading,English Learners,0,0,0
Div,87,Southampton County ,Mathematics,English Learners,0,0,0
Div,87,Southampton County ,Science,English Learners,0,0,0
Div,87,Southampton County ,English: Reading,Female,591,591,100
Div,87,Southampton County ,Mathematics,Female,551,552,100
Div,87,Southampton County ,Science,Female,164,164,100
Div,87,Southampton County ,English: Reading,Hispanic,27,27,100
Div,87,Southampton County ,Mathematics,Hispanic,25,25,100
Div,87,Southampton County ,Science,Hispanic,0,0,0
Div,87,Southampton County ,English: Reading,Male,655,660,99
Div,87,Southampton County ,Mathematics,Male,612,617,99
Div,87,Southampton County ,Science,Male,176,177,99
Div,87,Southampton County ,English: Reading,Students with Disabilities,190,190,100
Div,87,Southampton County ,Mathematics,Students with Disabilities,178,182,98
Div,87,Southampton County ,Science,Students with Disabilities,60,60,100
Div,87,Southampton County ,English: Reading,White,690,691,100
Div,87,Southampton County ,Mathematics,White,642,645,100
Div,87,Southampton County ,Science,White,233,236,99
Div,88,Spotsylvania County ,English: Reading,All Students,12578,12693,99
Div,88,Spotsylvania County ,Mathematics,All Students,11009,11102,99
Div,88,Spotsylvania County ,Science,All Students,5396,5469,99
Div,88,Spotsylvania County ,English: Reading,Asian,434,436,100
Div,88,Spotsylvania County ,Mathematics,Asian,391,393,99
Div,88,Spotsylvania County ,Science,Asian,182,183,99
Div,88,Spotsylvania County ,English: Reading,Black,2425,2446,99
Div,88,Spotsylvania County ,Mathematics,Black,2108,2128,99
Div,88,Spotsylvania County ,Science,Black,1034,1052,98
Div,88,Spotsylvania County ,English: Reading,Economically Disadvantaged,6283,6356,99
Div,88,Spotsylvania County ,Mathematics,Economically Disadvantaged,5659,5713,99
Div,88,Spotsylvania County ,Science,Economically Disadvantaged,2614,2662,98
Div,88,Spotsylvania County ,English: Reading,English Learners,1584,1599,99
Div,88,Spotsylvania County ,Mathematics,English Learners,1583,1588,100
Div,88,Spotsylvania County ,Science,English Learners,624,627,100
Div,88,Spotsylvania County ,English: Reading,Female,5993,6035,99
Div,88,Spotsylvania County ,Mathematics,Female,5224,5259,99
Div,88,Spotsylvania County ,Science,Female,1721,1733,99
Div,88,Spotsylvania County ,English: Reading,Hispanic,2815,2850,99
Div,88,Spotsylvania County ,Mathematics,Hispanic,2547,2570,99
Div,88,Spotsylvania County ,Science,Hispanic,1207,1224,99
Div,88,Spotsylvania County ,English: Reading,Male,6580,6653,99
Div,88,Spotsylvania County ,Mathematics,Male,5781,5839,99
Div,88,Spotsylvania County ,Science,Male,1916,1931,99
Div,88,Spotsylvania County ,English: Reading,Students with Disabilities,1838,1874,98
Div,88,Spotsylvania County ,Mathematics,Students with Disabilities,1688,1715,98
Div,88,Spotsylvania County ,Science,Students with Disabilities,747,772,97
Div,88,Spotsylvania County ,English: Reading,White,5806,5856,99
Div,88,Spotsylvania County ,Mathematics,White,4976,5015,99
Div,88,Spotsylvania County ,Science,White,2519,2551,99
Div,89,Stafford County ,English: Reading,All Students,16294,16373,100
Div,89,Stafford County ,Mathematics,All Students,14546,14648,99
Div,89,Stafford County ,Science,All Students,6662,6750,99
Div,89,Stafford County ,English: Reading,Asian,834,836,100
Div,89,Stafford County ,Mathematics,Asian,773,775,100
Div,89,Stafford County ,Science,Asian,325,326,100
Div,89,Stafford County ,English: Reading,Black,3463,3475,100
Div,89,Stafford County ,Mathematics,Black,3096,3117,99
Div,89,Stafford County ,Science,Black,1415,1433,99
Div,89,Stafford County ,English: Reading,Economically Disadvantaged,5395,5426,99
Div,89,Stafford County ,Mathematics,Economically Disadvantaged,4813,4849,99
Div,89,Stafford County ,Science,Economically Disadvantaged,2226,2258,99
Div,89,Stafford County ,English: Reading,English Learners,2261,2268,100
Div,89,Stafford County ,Mathematics,English Learners,2223,2230,100
Div,89,Stafford County ,Science,English Learners,805,811,99
Div,89,Stafford County ,English: Reading,Female,7925,7959,100
Div,89,Stafford County ,Mathematics,Female,7063,7117,99
Div,89,Stafford County ,Science,Female,2394,2402,100
Div,89,Stafford County ,English: Reading,Hispanic,3870,3893,99
Div,89,Stafford County ,Mathematics,Hispanic,3502,3517,100
Div,89,Stafford County ,Science,Hispanic,1537,1554,99
Div,89,Stafford County ,English: Reading,Male,8350,8395,99
Div,89,Stafford County ,Mathematics,Male,7465,7513,99
Div,89,Stafford County ,Science,Male,2436,2441,100
Div,89,Stafford County ,English: Reading,Students with Disabilities,2142,2183,98
Div,89,Stafford County ,Mathematics,Students with Disabilities,1965,1983,99
Div,89,Stafford County ,Science,Students with Disabilities,866,885,98
Div,89,Stafford County ,English: Reading,White,6663,6693,100
Div,89,Stafford County ,Mathematics,White,5857,5911,99
Div,89,Stafford County ,Science,White,2783,2821,99
Div,126,Staunton City ,English: Reading,All Students,1336,1347,99
Div,126,Staunton City ,Mathematics,All Students,1262,1275,99
Div,126,Staunton City ,Science,All Students,535,555,96
Div,126,Staunton City ,English: Reading,Asian,17,17,100
Div,126,Staunton City ,Mathematics,Asian,19,19,100
Div,126,Staunton City ,Science,Asian,0,0,0
Div,126,Staunton City ,English: Reading,Black,182,184,99
Div,126,Staunton City ,Mathematics,Black,168,170,99
Div,126,Staunton City ,Science,Black,81,84,96
Div,126,Staunton City ,English: Reading,Economically Disadvantaged,692,700,99
Div,126,Staunton City ,Mathematics,Economically Disadvantaged,651,659,99
Div,126,Staunton City ,Science,Economically Disadvantaged,263,279,94
Div,126,Staunton City ,English: Reading,English Learners,59,60,98
Div,126,Staunton City ,Mathematics,English Learners,66,68,97
Div,126,Staunton City ,Science,English Learners,21,21,100
Div,126,Staunton City ,English: Reading,Female,630,637,99
Div,126,Staunton City ,Mathematics,Female,592,601,99
Div,126,Staunton City ,Science,Female,171,172,99
Div,126,Staunton City ,English: Reading,Hispanic,98,99,99
Div,126,Staunton City ,Mathematics,Hispanic,98,100,98
Div,126,Staunton City ,Science,Hispanic,35,36,97
Div,126,Staunton City ,English: Reading,Male,704,708,99
Div,126,Staunton City ,Mathematics,Male,668,672,99
Div,126,Staunton City ,Science,Male,193,193,100
Div,126,Staunton City ,English: Reading,Students with Disabilities,183,189,97
Div,126,Staunton City ,Mathematics,Students with Disabilities,174,179,97
Div,126,Staunton City ,Science,Students with Disabilities,73,77,95
Div,126,Staunton City ,English: Reading,White,847,854,99
Div,126,Staunton City ,Mathematics,White,796,804,99
Div,126,Staunton City ,Science,White,335,346,97
Div,127,Suffolk City ,English: Reading,All Students,7242,7306,99
Div,127,Suffolk City ,Mathematics,All Students,6510,6569,99
Div,127,Suffolk City ,Science,All Students,2765,2818,98
Div,127,Suffolk City ,English: Reading,Asian,125,125,100
Div,127,Suffolk City ,Mathematics,Asian,114,114,100
Div,127,Suffolk City ,Science,Asian,50,50,100
Div,127,Suffolk City ,English: Reading,Black,3993,4033,99
Div,127,Suffolk City ,Mathematics,Black,3560,3600,99
Div,127,Suffolk City ,Science,Black,1570,1606,98
Div,127,Suffolk City ,English: Reading,Economically Disadvantaged,3126,3163,99
Div,127,Suffolk City ,Mathematics,Economically Disadvantaged,2902,2944,99
Div,127,Suffolk City ,Science,Economically Disadvantaged,1146,1183,97
Div,127,Suffolk City ,English: Reading,English Learners,84,85,99
Div,127,Suffolk City ,Mathematics,English Learners,87,88,99
Div,127,Suffolk City ,Science,English Learners,29,29,100
Div,127,Suffolk City ,English: Reading,Female,3512,3537,99
Div,127,Suffolk City ,Mathematics,Female,3106,3138,99
Div,127,Suffolk City ,Science,Female,976,992,98
Div,127,Suffolk City ,English: Reading,Hispanic,529,538,98
Div,127,Suffolk City ,Mathematics,Hispanic,486,491,99
Div,127,Suffolk City ,Science,Hispanic,192,195,98
Div,127,Suffolk City ,English: Reading,Male,3730,3769,99
Div,127,Suffolk City ,Mathematics,Male,3404,3431,99
Div,127,Suffolk City ,Science,Male,1094,1107,99
Div,127,Suffolk City ,English: Reading,Students with Disabilities,954,970,98
Div,127,Suffolk City ,Mathematics,Students with Disabilities,907,923,98
Div,127,Suffolk City ,Science,Students with Disabilities,379,392,97
Div,127,Suffolk City ,English: Reading,White,2076,2088,99
Div,127,Suffolk City ,Mathematics,White,1872,1882,99
Div,127,Suffolk City ,Science,White,767,780,98
Div,90,Surry County ,English: Reading,All Students,358,358,100
Div,90,Surry County ,Mathematics,All Students,320,320,100
Div,90,Surry County ,Science,All Students,132,132,100
Div,90,Surry County ,English: Reading,Black,166,166,100
Div,90,Surry County ,Mathematics,Black,146,146,100
Div,90,Surry County ,Science,Black,58,58,100
Div,90,Surry County ,English: Reading,Economically Disadvantaged,222,222,100
Div,90,Surry County ,Mathematics,Economically Disadvantaged,202,202,100
Div,90,Surry County ,Science,Economically Disadvantaged,74,74,100
Div,90,Surry County ,English: Reading,English Learners,0,0,0
Div,90,Surry County ,Mathematics,English Learners,0,0,0
Div,90,Surry County ,Science,English Learners,0,0,0
Div,90,Surry County ,English: Reading,Female,148,148,100
Div,90,Surry County ,Mathematics,Female,129,129,100
Div,90,Surry County ,Science,Female,39,39,100
Div,90,Surry County ,English: Reading,Hispanic,14,14,100
Div,90,Surry County ,Mathematics,Hispanic,15,15,100
Div,90,Surry County ,Science,Hispanic,0,0,0
Div,90,Surry County ,English: Reading,Male,209,209,100
Div,90,Surry County ,Mathematics,Male,191,191,100
Div,90,Surry County ,Science,Male,62,62,100
Div,90,Surry County ,English: Reading,Students with Disabilities,76,76,100
Div,90,Surry County ,Mathematics,Students with Disabilities,69,69,100
Div,90,Surry County ,Science,Students with Disabilities,25,25,100
Div,90,Surry County ,English: Reading,White,158,158,100
Div,90,Surry County ,Mathematics,White,140,140,100
Div,90,Surry County ,Science,White,60,60,100
Div,91,Sussex County ,English: Reading,All Students,506,509,99
Div,91,Sussex County ,Mathematics,All Students,472,477,99
Div,91,Sussex County ,Science,All Students,190,204,93
Div,91,Sussex County ,English: Reading,Asian,0,0,0
Div,91,Sussex County ,Mathematics,Asian,0,0,0
Div,91,Sussex County ,Science,Asian,0,0,0
Div,91,Sussex County ,English: Reading,Black,349,351,99
Div,91,Sussex County ,Mathematics,Black,324,328,99
Div,91,Sussex County ,Science,Black,144,154,94
Div,91,Sussex County ,English: Reading,Economically Disadvantaged,355,356,100
Div,91,Sussex County ,Mathematics,Economically Disadvantaged,330,333,99
Div,91,Sussex County ,Science,Economically Disadvantaged,142,149,95
Div,91,Sussex County ,English: Reading,English Learners,13,13,100
Div,91,Sussex County ,Mathematics,English Learners,13,13,100
Div,91,Sussex County ,Science,English Learners,0,0,0
Div,91,Sussex County ,English: Reading,Female,235,236,100
Div,91,Sussex County ,Mathematics,Female,218,220,99
Div,91,Sussex County ,Science,Female,62,62,100
Div,91,Sussex County ,English: Reading,Hispanic,39,39,100
Div,91,Sussex County ,Mathematics,Hispanic,37,37,100
Div,91,Sussex County ,Science,Hispanic,10,11,91
Div,91,Sussex County ,English: Reading,Male,271,273,99
Div,91,Sussex County ,Mathematics,Male,254,257,99
Div,91,Sussex County ,Science,Male,83,83,100
Div,91,Sussex County ,English: Reading,Students with Disabilities,60,62,97
Div,91,Sussex County ,Mathematics,Students with Disabilities,56,56,100
Div,91,Sussex County ,Science,Students with Disabilities,25,26,96
Div,91,Sussex County ,English: Reading,White,102,103,99
Div,91,Sussex County ,Mathematics,White,95,96,99
Div,91,Sussex County ,Science,White,29,31,94
Div,92,Tazewell County ,English: Reading,All Students,2630,2651,99
Div,92,Tazewell County ,Mathematics,All Students,2354,2376,99
Div,92,Tazewell County ,Science,All Students,1018,1033,99
Div,92,Tazewell County ,English: Reading,Asian,10,10,100
Div,92,Tazewell County ,Mathematics,Asian,10,10,100
Div,92,Tazewell County ,Science,Asian,0,0,0
Div,92,Tazewell County ,English: Reading,Black,79,79,100
Div,92,Tazewell County ,Mathematics,Black,75,75,100
Div,92,Tazewell County ,Science,Black,32,32,100
Div,92,Tazewell County ,English: Reading,Economically Disadvantaged,1570,1587,99
Div,92,Tazewell County ,Mathematics,Economically Disadvantaged,1464,1477,99
Div,92,Tazewell County ,Science,Economically Disadvantaged,590,602,98
Div,92,Tazewell County ,English: Reading,English Learners,0,0,0
Div,92,Tazewell County ,Mathematics,English Learners,0,0,0
Div,92,Tazewell County ,English: Reading,Female,1265,1278,99
Div,92,Tazewell County ,Mathematics,Female,1123,1135,99
Div,92,Tazewell County ,Science,Female,357,357,100
Div,92,Tazewell County ,English: Reading,Hispanic,29,29,100
Div,92,Tazewell County ,Mathematics,Hispanic,27,27,100
Div,92,Tazewell County ,Science,Hispanic,0,0,0
Div,92,Tazewell County ,English: Reading,Male,1364,1372,99
Div,92,Tazewell County ,Mathematics,Male,1231,1241,99
Div,92,Tazewell County ,Science,Male,384,388,99
Div,92,Tazewell County ,English: Reading,Students with Disabilities,469,478,98
Div,92,Tazewell County ,Mathematics,Students with Disabilities,462,470,98
Div,92,Tazewell County ,Science,Students with Disabilities,193,202,96
Div,92,Tazewell County ,English: Reading,White,2403,2424,99
Div,92,Tazewell County ,Mathematics,White,2146,2168,99
Div,92,Tazewell County ,Science,White,926,939,99
Div,128,Virginia Beach City ,English: Reading,All Students,33496,33812,99
Div,128,Virginia Beach City ,Mathematics,All Students,29344,29896,98
Div,128,Virginia Beach City ,Science,All Students,11818,12113,98
Div,128,Virginia Beach City ,English: Reading,Asian,2141,2145,100
Div,128,Virginia Beach City ,Mathematics,Asian,1858,1876,99
Div,128,Virginia Beach City ,Science,Asian,719,726,99
Div,128,Virginia Beach City ,English: Reading,Black,7629,7749,98
Div,128,Virginia Beach City ,Mathematics,Black,6685,6867,97
Div,128,Virginia Beach City ,Science,Black,2872,2982,96
Div,128,Virginia Beach City ,English: Reading,Economically Disadvantaged,14268,14456,99
Div,128,Virginia Beach City ,Mathematics,Economically Disadvantaged,12929,13234,98
Div,128,Virginia Beach City ,Science,Economically Disadvantaged,5205,5373,97
Div,128,Virginia Beach City ,English: Reading,English Learners,1561,1569,99
Div,128,Virginia Beach City ,Mathematics,English Learners,1670,1681,99
Div,128,Virginia Beach City ,Science,English Learners,632,636,99
Div,128,Virginia Beach City ,English: Reading,Female,16263,16400,99
Div,128,Virginia Beach City ,Mathematics,Female,14112,14370,98
Div,128,Virginia Beach City ,Science,Female,4549,4602,99
Div,128,Virginia Beach City ,English: Reading,Hispanic,4382,4425,99
Div,128,Virginia Beach City ,Mathematics,Hispanic,3985,4049,98
Div,128,Virginia Beach City ,Science,Hispanic,1656,1695,98
Div,128,Virginia Beach City ,English: Reading,Male,17194,17373,99
Div,128,Virginia Beach City ,Mathematics,Male,15203,15494,98
Div,128,Virginia Beach City ,Science,Male,4985,5029,99
Div,128,Virginia Beach City ,English: Reading,Students with Disabilities,4066,4192,97
Div,128,Virginia Beach City ,Mathematics,Students with Disabilities,3853,3995,96
Div,128,Virginia Beach City ,Science,Students with Disabilities,1542,1638,94
Div,128,Virginia Beach City ,English: Reading,White,15478,15598,99
Div,128,Virginia Beach City ,Mathematics,White,13433,13658,98
Div,128,Virginia Beach City ,Science,White,5213,5315,98
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,All Students,28,28,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,All Students,26,26,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,All Students,13,13,100
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Asian,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Asian,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Black,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Black,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Black,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Economically Disadvantaged,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Economically Disadvantaged,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Economically Disadvantaged,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,English Learners,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,English Learners,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,English Learners,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Female,12,12,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Female,12,12,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Female,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Hispanic,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Hispanic,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,Science,Hispanic,0,0,0
Div,218,Virginia School for the Deaf and Blind-Staunton,English: Reading,Male,16,16,100
Div,218,Virginia School for the Deaf and Blind-Staunton,Mathematics,Male,14,14,100
