Level,Div Num,Div Name,Subject,Subgroup,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate
Div,87,Southampton County ,Remote Mathematics,Students with Disabilities,25,,
Div,87,Southampton County ,Remote Science,Students with Disabilities,<,,
Div,87,Southampton County ,Remote English: Reading,Students with Disabilities,67,,
Div,87,Southampton County ,Science,Students with Disabilities,39,27,43
Div,87,Southampton County ,English: Reading,White,74,79,77
Div,87,Southampton County ,English: Writing,White,69,77,75
Div,87,Southampton County ,History and Social Sciences,White,62,73,74
Div,87,Southampton County ,Mathematics,White,55,72,74
Div,87,Southampton County ,Remote Science,White,93,,
Div,87,Southampton County ,Remote English: Reading,White,85,,
Div,87,Southampton County ,Remote Mathematics,White,69,,
Div,87,Southampton County ,Science,White,64,80,81
Div,88,Spotsylvania County ,English: Reading,All Students,71,72,70
Div,88,Spotsylvania County ,English: Writing,All Students,77,63,67
Div,88,Spotsylvania County ,History and Social Sciences,All Students,58,65,62
Div,88,Spotsylvania County ,Mathematics,All Students,54,61,64
Div,88,Spotsylvania County ,Remote Mathematics,All Students,53,,
Div,88,Spotsylvania County ,Remote Science,All Students,60,,
Div,88,Spotsylvania County ,Remote English: Reading,All Students,68,,
Div,88,Spotsylvania County ,Science,All Students,59,61,60
Div,88,Spotsylvania County ,English: Reading,Asian,78,78,72
Div,88,Spotsylvania County ,English: Writing,Asian,90,78,76
Div,88,Spotsylvania County ,History and Social Sciences,Asian,58,78,72
Div,88,Spotsylvania County ,Mathematics,Asian,67,69,70
Div,88,Spotsylvania County ,Science,Asian,70,65,66
Div,88,Spotsylvania County ,Remote Mathematics,Asian,89,,
Div,88,Spotsylvania County ,Remote English: Reading,Asian,83,,
Div,88,Spotsylvania County ,Remote Science,Asian,79,,
Div,88,Spotsylvania County ,English: Reading,Black,60,61,60
Div,88,Spotsylvania County ,English: Writing,Black,64,48,56
Div,88,Spotsylvania County ,History and Social Sciences,Black,44,52,48
Div,88,Spotsylvania County ,Mathematics,Black,40,46,51
Div,88,Spotsylvania County ,Remote English: Reading,Black,56,,
Div,88,Spotsylvania County ,Remote Science,Black,44,,
Div,88,Spotsylvania County ,Remote Mathematics,Black,41,,
Div,88,Spotsylvania County ,Science,Black,42,46,46
Div,88,Spotsylvania County ,English: Reading,Economically Disadvantaged,58,60,59
Div,88,Spotsylvania County ,English: Writing,Economically Disadvantaged,62,49,56
Div,88,Spotsylvania County ,History and Social Sciences,Economically Disadvantaged,47,54,51
Div,88,Spotsylvania County ,Mathematics,Economically Disadvantaged,39,49,53
Div,88,Spotsylvania County ,Remote Mathematics,Economically Disadvantaged,45,,
Div,88,Spotsylvania County ,Remote English: Reading,Economically Disadvantaged,54,,
Div,88,Spotsylvania County ,Science,Economically Disadvantaged,41,48,48
Div,88,Spotsylvania County ,Remote Science,Economically Disadvantaged,43,,
Div,88,Spotsylvania County ,English: Reading,English Learners,26,31,29
Div,88,Spotsylvania County ,English: Writing,English Learners,21,12,5
Div,88,Spotsylvania County ,History and Social Sciences,English Learners,22,31,25
Div,88,Spotsylvania County ,Mathematics,English Learners,22,33,35
Div,88,Spotsylvania County ,Remote Science,English Learners,20,,
Div,88,Spotsylvania County ,Remote Mathematics,English Learners,26,,
Div,88,Spotsylvania County ,Remote English: Reading,English Learners,21,,
Div,88,Spotsylvania County ,Science,English Learners,7,16,19
Div,88,Spotsylvania County ,English: Reading,Female,75,75,73
Div,88,Spotsylvania County ,English: Writing,Female,83,70,74
Div,88,Spotsylvania County ,History and Social Sciences,Female,57,65,61
Div,88,Spotsylvania County ,Mathematics,Female,54,61,64
Div,88,Spotsylvania County ,Remote Science,Female,60,,
Div,88,Spotsylvania County ,Remote Mathematics,Female,53,,
Div,88,Spotsylvania County ,Science,Female,58,61,60
Div,88,Spotsylvania County ,Remote English: Reading,Female,70,,
Div,88,Spotsylvania County ,English: Reading,Hispanic,59,63,60
Div,88,Spotsylvania County ,English: Writing,Hispanic,70,57,57
Div,88,Spotsylvania County ,History and Social Sciences,Hispanic,53,59,52
Div,88,Spotsylvania County ,Mathematics,Hispanic,43,54,56
Div,88,Spotsylvania County ,Science,Hispanic,45,49,50
Div,88,Spotsylvania County ,Remote Mathematics,Hispanic,51,,
Div,88,Spotsylvania County ,Remote English: Reading,Hispanic,63,,
Div,88,Spotsylvania County ,Remote Science,Hispanic,57,,
Div,88,Spotsylvania County ,English: Reading,Male,68,69,67
Div,88,Spotsylvania County ,English: Writing,Male,71,57,59
Div,88,Spotsylvania County ,History and Social Sciences,Male,59,66,63
Div,88,Spotsylvania County ,Mathematics,Male,53,60,64
Div,88,Spotsylvania County ,Science,Male,60,62,60
Div,88,Spotsylvania County ,Remote Science,Male,61,,
Div,88,Spotsylvania County ,Remote Mathematics,Male,54,,
Div,88,Spotsylvania County ,Remote English: Reading,Male,67,,
Div,88,Spotsylvania County ,English: Reading,Multiple Races,72,71,69
Div,88,Spotsylvania County ,English: Writing,Multiple Races,73,65,66
Div,88,Spotsylvania County ,History and Social Sciences,Multiple Races,56,63,64
Div,88,Spotsylvania County ,Mathematics,Multiple Races,54,59,64
Div,88,Spotsylvania County ,Remote Science,Multiple Races,39,,
Div,88,Spotsylvania County ,Remote English: Reading,Multiple Races,55,,
Div,88,Spotsylvania County ,Remote Mathematics,Multiple Races,50,,
Div,88,Spotsylvania County ,Science,Multiple Races,56,64,61
Div,88,Spotsylvania County ,English: Reading,Students with Disabilities,42,43,42
Div,88,Spotsylvania County ,English: Writing,Students with Disabilities,52,21,22
Div,88,Spotsylvania County ,History and Social Sciences,Students with Disabilities,41,33,32
Div,88,Spotsylvania County ,Mathematics,Students with Disabilities,34,36,40
Div,88,Spotsylvania County ,Remote English: Reading,Students with Disabilities,36,,
Div,88,Spotsylvania County ,Science,Students with Disabilities,32,35,34
Div,88,Spotsylvania County ,Remote Science,Students with Disabilities,26,,
Div,88,Spotsylvania County ,Remote Mathematics,Students with Disabilities,28,,
Div,88,Spotsylvania County ,English: Reading,White,79,80,78
Div,88,Spotsylvania County ,English: Writing,White,83,71,76
Div,88,Spotsylvania County ,History and Social Sciences,White,66,74,73
Div,88,Spotsylvania County ,Mathematics,White,62,69,73
Div,88,Spotsylvania County ,Remote English: Reading,White,80,,
Div,88,Spotsylvania County ,Remote Science,White,76,,
Div,88,Spotsylvania County ,Remote Mathematics,White,61,,
Div,88,Spotsylvania County ,Science,White,70,72,72
Div,89,Stafford County ,English: Reading,All Students,68,73,71
Div,89,Stafford County ,English: Writing,All Students,57,54,51
Div,89,Stafford County ,History and Social Sciences,All Students,55,65,64
Div,89,Stafford County ,Mathematics,All Students,50,61,65
Div,89,Stafford County ,Remote Mathematics,All Students,51,,
Div,89,Stafford County ,Remote Science,All Students,57,,
Div,89,Stafford County ,Remote English: Reading,All Students,61,,
Div,89,Stafford County ,Science,All Students,58,65,65
Div,89,Stafford County ,English: Reading,Asian,69,76,68
Div,89,Stafford County ,English: Writing,Asian,69,76,59
Div,89,Stafford County ,History and Social Sciences,Asian,69,66,67
Div,89,Stafford County ,Mathematics,Asian,65,70,70
Div,89,Stafford County ,Science,Asian,64,65,64
Div,89,Stafford County ,Remote Science,Asian,<,,
Div,89,Stafford County ,Remote Mathematics,Asian,91,,
Div,89,Stafford County ,Remote English: Reading,Asian,91,,
Div,89,Stafford County ,English: Reading,Black,61,67,65
Div,89,Stafford County ,English: Writing,Black,44,42,39
Div,89,Stafford County ,History and Social Sciences,Black,46,57,57
Div,89,Stafford County ,Mathematics,Black,37,51,56
Div,89,Stafford County ,Remote Science,Black,20,,
Div,89,Stafford County ,Science,Black,45,53,54
Div,89,Stafford County ,Remote Mathematics,Black,30,,
Div,89,Stafford County ,Remote English: Reading,Black,48,,
Div,89,Stafford County ,English: Reading,Economically Disadvantaged,51,59,59
Div,89,Stafford County ,English: Writing,Economically Disadvantaged,41,39,37
Div,89,Stafford County ,History and Social Sciences,Economically Disadvantaged,37,49,52
Div,89,Stafford County ,Mathematics,Economically Disadvantaged,32,46,53
Div,89,Stafford County ,Science,Economically Disadvantaged,37,46,51
Div,89,Stafford County ,Remote English: Reading,Economically Disadvantaged,43,,
Div,89,Stafford County ,Remote Science,Economically Disadvantaged,50,,
Div,89,Stafford County ,Remote Mathematics,Economically Disadvantaged,38,,
Div,89,Stafford County ,English: Reading,English Learners,22,33,32
Div,89,Stafford County ,English: Writing,English Learners,16,12,6
Div,89,Stafford County ,History and Social Sciences,English Learners,16,34,30
Div,89,Stafford County ,Mathematics,English Learners,19,33,39
Div,89,Stafford County ,Remote English: Reading,English Learners,<,,
Div,89,Stafford County ,Remote Science,English Learners,<,,
Div,89,Stafford County ,Science,English Learners,12,18,26
Div,89,Stafford County ,Remote Mathematics,English Learners,<,,
Div,89,Stafford County ,English: Reading,Female,71,76,75
Div,89,Stafford County ,English: Writing,Female,66,62,60
Div,89,Stafford County ,History and Social Sciences,Female,53,63,63
Div,89,Stafford County ,Mathematics,Female,49,61,66
Div,89,Stafford County ,Science,Female,56,63,64
Div,89,Stafford County ,Remote Mathematics,Female,50,,
Div,89,Stafford County ,Remote English: Reading,Female,63,,
Div,89,Stafford County ,Remote Science,Female,60,,
Div,89,Stafford County ,English: Reading,Hispanic,59,65,63
Div,89,Stafford County ,English: Writing,Hispanic,44,46,42
Div,89,Stafford County ,History and Social Sciences,Hispanic,47,59,56
Div,89,Stafford County ,Mathematics,Hispanic,39,53,59
Div,89,Stafford County ,Remote Science,Hispanic,71,,
Div,89,Stafford County ,Science,Hispanic,47,56,58
Div,89,Stafford County ,Remote English: Reading,Hispanic,65,,
Div,89,Stafford County ,Remote Mathematics,Hispanic,38,,
Div,89,Stafford County ,English: Reading,Male,66,70,68
Div,89,Stafford County ,English: Writing,Male,48,47,42
Div,89,Stafford County ,History and Social Sciences,Male,57,67,66
Div,89,Stafford County ,Mathematics,Male,50,61,65
Div,89,Stafford County ,Remote English: Reading,Male,59,,
Div,89,Stafford County ,Science,Male,59,65,66
Div,89,Stafford County ,Remote Mathematics,Male,51,,
Div,89,Stafford County ,Remote Science,Male,52,,
Div,89,Stafford County ,English: Reading,Multiple Races,70,72,73
Div,89,Stafford County ,English: Writing,Multiple Races,62,54,51
Div,89,Stafford County ,History and Social Sciences,Multiple Races,55,64,65
Div,89,Stafford County ,Mathematics,Multiple Races,50,60,67
Div,89,Stafford County ,Remote Science,Multiple Races,82,,
Div,89,Stafford County ,Remote English: Reading,Multiple Races,70,,
Div,89,Stafford County ,Remote Mathematics,Multiple Races,44,,
Div,89,Stafford County ,Science,Multiple Races,61,69,67
Div,89,Stafford County ,English: Reading,Students with Disabilities,39,44,41
Div,89,Stafford County ,English: Writing,Students with Disabilities,34,15,10
Div,89,Stafford County ,History and Social Sciences,Students with Disabilities,32,38,34
Div,89,Stafford County ,Mathematics,Students with Disabilities,29,37,37
Div,89,Stafford County ,Remote Mathematics,Students with Disabilities,30,,
Div,89,Stafford County ,Remote Science,Students with Disabilities,<,,
Div,89,Stafford County ,Science,Students with Disabilities,30,40,36
Div,89,Stafford County ,Remote English: Reading,Students with Disabilities,32,,
Div,89,Stafford County ,English: Reading,White,77,80,79
Div,89,Stafford County ,English: Writing,White,67,63,61
Div,89,Stafford County ,History and Social Sciences,White,63,73,74
Div,89,Stafford County ,Mathematics,White,59,70,74
Div,89,Stafford County ,Remote English: Reading,White,62,,
Div,89,Stafford County ,Remote Mathematics,White,64,,
Div,89,Stafford County ,Science,White,69,75,76
Div,89,Stafford County ,Remote Science,White,62,,
Div,126,Staunton City ,English: Reading,All Students,67,71,73
Div,126,Staunton City ,English: Writing,All Students,74,81,89
Div,126,Staunton City ,History and Social Sciences,All Students,48,62,58
Div,126,Staunton City ,Mathematics,All Students,48,65,67
Div,126,Staunton City ,Remote Science,All Students,40,,
Div,126,Staunton City ,Remote Mathematics,All Students,62,,
Div,126,Staunton City ,Remote English: Reading,All Students,66,,
Div,126,Staunton City ,Science,All Students,51,66,71
Div,126,Staunton City ,English: Reading,Asian,60,90,85
Div,126,Staunton City ,English: Writing,Asian,<,<,<
Div,126,Staunton City ,History and Social Sciences,Asian,<,<,<
Div,126,Staunton City ,Mathematics,Asian,85,91,87
Div,126,Staunton City ,Science,Asian,73,71,<
Div,126,Staunton City ,English: Reading,Black,48,53,60
Div,126,Staunton City ,English: Writing,Black,61,67,86
Div,126,Staunton City ,History and Social Sciences,Black,29,33,40
Div,126,Staunton City ,Mathematics,Black,27,45,52
Div,126,Staunton City ,Science,Black,27,38,50
Div,126,Staunton City ,Remote English: Reading,Black,<,,
Div,126,Staunton City ,Remote Science,Black,<,,
Div,126,Staunton City ,Remote Mathematics,Black,<,,
Div,126,Staunton City ,English: Reading,Economically Disadvantaged,57,60,62
Div,126,Staunton City ,English: Writing,Economically Disadvantaged,61,69,80
Div,126,Staunton City ,History and Social Sciences,Economically Disadvantaged,24,51,43
Div,126,Staunton City ,Mathematics,Economically Disadvantaged,35,54,56
Div,126,Staunton City ,Remote English: Reading,Economically Disadvantaged,50,,
Div,126,Staunton City ,Remote Mathematics,Economically Disadvantaged,42,,
Div,126,Staunton City ,Science,Economically Disadvantaged,37,53,61
Div,126,Staunton City ,Remote Science,Economically Disadvantaged,<,,
Div,126,Staunton City ,English: Reading,English Learners,19,38,40
Div,126,Staunton City ,English: Writing,English Learners,<,<,<
Div,126,Staunton City ,History and Social Sciences,English Learners,<,<,25
Div,126,Staunton City ,Mathematics,English Learners,30,44,39
Div,126,Staunton City ,Science,English Learners,6,27,14
Div,126,Staunton City ,English: Reading,Female,70,74,74
Div,126,Staunton City ,English: Writing,Female,78,88,89
Div,126,Staunton City ,History and Social Sciences,Female,47,61,60
Div,126,Staunton City ,Mathematics,Female,48,64,67
Div,126,Staunton City ,Remote Science,Female,<,,
Div,126,Staunton City ,Remote English: Reading,Female,56,,
Div,126,Staunton City ,Science,Female,51,65,71
Div,126,Staunton City ,Remote Mathematics,Female,64,,
Div,126,Staunton City ,English: Reading,Hispanic,47,62,64
Div,126,Staunton City ,English: Writing,Hispanic,<,91,<
Div,126,Staunton City ,History and Social Sciences,Hispanic,<,52,56
Div,126,Staunton City ,Mathematics,Hispanic,29,56,59
Div,126,Staunton City ,Remote Science,Hispanic,<,,
Div,126,Staunton City ,Remote English: Reading,Hispanic,<,,
Div,126,Staunton City ,Science,Hispanic,38,57,61
Div,126,Staunton City ,Remote Mathematics,Hispanic,<,,
Div,126,Staunton City ,English: Reading,Male,65,68,73
Div,126,Staunton City ,English: Writing,Male,68,75,89
Div,126,Staunton City ,History and Social Sciences,Male,49,62,56
Div,126,Staunton City ,Mathematics,Male,48,64,67
Div,126,Staunton City ,Remote Science,Male,<,,
Div,126,Staunton City ,Remote Mathematics,Male,58,,
Div,126,Staunton City ,Science,Male,52,67,72
Div,126,Staunton City ,Remote English: Reading,Male,82,,
Div,126,Staunton City ,English: Reading,Multiple Races,63,70,69
Div,126,Staunton City ,English: Writing,Multiple Races,53,83,94
Div,126,Staunton City ,History and Social Sciences,Multiple Races,48,59,50
Div,126,Staunton City ,Mathematics,Multiple Races,39,61,60
Div,126,Staunton City ,Science,Multiple Races,51,63,70
Div,126,Staunton City ,Remote Mathematics,Multiple Races,<,,
Div,126,Staunton City ,Remote English: Reading,Multiple Races,<,,
Div,126,Staunton City ,English: Reading,Students with Disabilities,44,40,51
Div,126,Staunton City ,English: Writing,Students with Disabilities,47,8,<
Div,126,Staunton City ,History and Social Sciences,Students with Disabilities,38,23,27
Div,126,Staunton City ,Mathematics,Students with Disabilities,30,32,37
Div,126,Staunton City ,Remote English: Reading,Students with Disabilities,<,,
Div,126,Staunton City ,Remote Science,Students with Disabilities,<,,
Div,126,Staunton City ,Science,Students with Disabilities,29,34,41
Div,126,Staunton City ,Remote Mathematics,Students with Disabilities,<,,
Div,126,Staunton City ,English: Reading,White,75,75,78
Div,126,Staunton City ,English: Writing,White,79,83,88
Div,126,Staunton City ,History and Social Sciences,White,53,72,66
Div,126,Staunton City ,Mathematics,White,56,70,72
Div,126,Staunton City ,Remote Mathematics,White,68,,
Div,126,Staunton City ,Science,White,58,75,78
Div,126,Staunton City ,Remote Science,White,<,,
Div,126,Staunton City ,Remote English: Reading,White,65,,
Div,127,Suffolk City ,English: Reading,All Students,69,71,72
Div,127,Suffolk City ,English: Writing,All Students,61,63,65
Div,127,Suffolk City ,History and Social Sciences,All Students,43,55,60
Div,127,Suffolk City ,Mathematics,All Students,41,62,69
Div,127,Suffolk City ,Science,All Students,54,58,63
Div,127,Suffolk City ,Remote English: Reading,All Students,69,,
Div,127,Suffolk City ,Remote Mathematics,All Students,59,,
Div,127,Suffolk City ,Remote Science,All Students,56,,
Div,127,Suffolk City ,English: Reading,Asian,81,89,90
Div,127,Suffolk City ,English: Writing,Asian,75,75,90
Div,127,Suffolk City ,History and Social Sciences,Asian,62,81,80
Div,127,Suffolk City ,Mathematics,Asian,70,83,90
Div,127,Suffolk City ,Remote Mathematics,Asian,<,,
Div,127,Suffolk City ,Science,Asian,75,81,82
Div,127,Suffolk City ,Remote Science,Asian,<,,
Div,127,Suffolk City ,English: Reading,Black,60,63,65
Div,127,Suffolk City ,English: Writing,Black,53,56,58
Div,127,Suffolk City ,History and Social Sciences,Black,33,45,51
Div,127,Suffolk City ,Mathematics,Black,32,53,61
Div,127,Suffolk City ,Science,Black,43,47,52
Div,127,Suffolk City ,Remote Science,Black,47,,
Div,127,Suffolk City ,Remote Mathematics,Black,57,,
Div,127,Suffolk City ,Remote English: Reading,Black,64,,
Div,127,Suffolk City ,English: Reading,Economically Disadvantaged,53,58,60
Div,127,Suffolk City ,English: Writing,Economically Disadvantaged,43,48,54
Div,127,Suffolk City ,History and Social Sciences,Economically Disadvantaged,24,41,46
Div,127,Suffolk City ,Mathematics,Economically Disadvantaged,24,47,57
Div,127,Suffolk City ,Remote English: Reading,Economically Disadvantaged,65,,
Div,127,Suffolk City ,Remote Science,Economically Disadvantaged,57,,
Div,127,Suffolk City ,Science,Economically Disadvantaged,37,41,48
Div,127,Suffolk City ,Remote Mathematics,Economically Disadvantaged,50,,
Div,127,Suffolk City ,English: Reading,English Learners,40,47,46
Div,127,Suffolk City ,English: Writing,English Learners,33,<,30
Div,127,Suffolk City ,History and Social Sciences,English Learners,11,35,33
Div,127,Suffolk City ,Mathematics,English Learners,27,47,56
Div,127,Suffolk City ,Science,English Learners,17,24,34
Div,127,Suffolk City ,English: Reading,Female,71,75,74
Div,127,Suffolk City ,English: Writing,Female,69,69,70
Div,127,Suffolk City ,History and Social Sciences,Female,40,54,59
Div,127,Suffolk City ,Mathematics,Female,42,64,69
Div,127,Suffolk City ,Science,Female,53,58,62
Div,127,Suffolk City ,Remote Mathematics,Female,55,,
Div,127,Suffolk City ,Remote Science,Female,59,,
Div,127,Suffolk City ,Remote English: Reading,Female,65,,
Div,127,Suffolk City ,English: Reading,Hispanic,74,76,78
Div,127,Suffolk City ,English: Writing,Hispanic,65,70,73
Div,127,Suffolk City ,History and Social Sciences,Hispanic,49,61,69
Div,127,Suffolk City ,Mathematics,Hispanic,45,70,73
Div,127,Suffolk City ,Science,Hispanic,62,67,68
Div,127,Suffolk City ,Remote Mathematics,Hispanic,57,,
Div,127,Suffolk City ,Remote Science,Hispanic,<,,
Div,127,Suffolk City ,Remote English: Reading,Hispanic,79,,
Div,127,Suffolk City ,English: Reading,Male,66,67,70
Div,127,Suffolk City ,English: Writing,Male,52,57,60
Div,127,Suffolk City ,History and Social Sciences,Male,45,57,62
Div,127,Suffolk City ,Mathematics,Male,41,61,68
Div,127,Suffolk City ,Remote Mathematics,Male,63,,
Div,127,Suffolk City ,Remote Science,Male,52,,
Div,127,Suffolk City ,Remote English: Reading,Male,72,,
Div,127,Suffolk City ,Science,Male,55,59,63
Div,127,Suffolk City ,English: Reading,Multiple Races,77,76,78
Div,127,Suffolk City ,English: Writing,Multiple Races,71,74,69
Div,127,Suffolk City ,History and Social Sciences,Multiple Races,58,67,73
Div,127,Suffolk City ,Mathematics,Multiple Races,49,69,74
Div,127,Suffolk City ,Remote Science,Multiple Races,<,,
Div,127,Suffolk City ,Remote Mathematics,Multiple Races,42,,
Div,127,Suffolk City ,Remote English: Reading,Multiple Races,55,,
Div,127,Suffolk City ,Science,Multiple Races,67,69,74
Div,127,Suffolk City ,English: Reading,Students with Disabilities,34,35,37
Div,127,Suffolk City ,English: Writing,Students with Disabilities,22,17,22
Div,127,Suffolk City ,History and Social Sciences,Students with Disabilities,19,20,29
Div,127,Suffolk City ,Mathematics,Students with Disabilities,19,31,36
Div,127,Suffolk City ,Remote Science,Students with Disabilities,<,,
Div,127,Suffolk City ,Science,Students with Disabilities,20,26,30
Div,127,Suffolk City ,Remote English: Reading,Students with Disabilities,43,,
Div,127,Suffolk City ,Remote Mathematics,Students with Disabilities,39,,
Div,127,Suffolk City ,English: Reading,White,80,81,81
Div,127,Suffolk City ,English: Writing,White,73,74,76
Div,127,Suffolk City ,History and Social Sciences,White,57,72,74
Div,127,Suffolk City ,Mathematics,White,54,76,80
Div,127,Suffolk City ,Science,White,71,75,79
Div,127,Suffolk City ,Remote Science,White,80,,
Div,127,Suffolk City ,Remote English: Reading,White,82,,
Div,127,Suffolk City ,Remote Mathematics,White,72,,
Div,90,Surry County ,English: Reading,All Students,66,76,76
Div,90,Surry County ,English: Writing,All Students,54,71,70
Div,90,Surry County ,History and Social Sciences,All Students,48,58,67
Div,90,Surry County ,Mathematics,All Students,51,65,70
Div,90,Surry County ,Remote Science,All Students,<,,
Div,90,Surry County ,Science,All Students,58,66,69
Div,90,Surry County ,Remote Mathematics,All Students,67,,
Div,90,Surry County ,Remote English: Reading,All Students,56,,
Div,90,Surry County ,History and Social Sciences,Asian,<,,<
Div,90,Surry County ,Mathematics,Asian,<,,
Div,90,Surry County ,Science,Asian,<,,
Div,90,Surry County ,English: Reading,Black,61,68,73
Div,90,Surry County ,English: Writing,Black,52,73,69
Div,90,Surry County ,History and Social Sciences,Black,47,56,57
Div,90,Surry County ,Mathematics,Black,46,53,62
Div,90,Surry County ,Remote English: Reading,Black,<,,
Div,90,Surry County ,Remote Mathematics,Black,<,,
Div,90,Surry County ,Remote Science,Black,<,,
Div,90,Surry County ,Science,Black,52,59,63
Div,90,Surry County ,English: Reading,Economically Disadvantaged,59,69,68
Div,90,Surry County ,English: Writing,Economically Disadvantaged,45,69,55
Div,90,Surry County ,History and Social Sciences,Economically Disadvantaged,41,46,61
Div,90,Surry County ,Mathematics,Economically Disadvantaged,41,55,62
Div,90,Surry County ,Remote Science,Economically Disadvantaged,<,,
Div,90,Surry County ,Remote Mathematics,Economically Disadvantaged,58,,
Div,90,Surry County ,Remote English: Reading,Economically Disadvantaged,50,,
Div,90,Surry County ,Science,Economically Disadvantaged,47,59,60
Div,90,Surry County ,English: Reading,English Learners,<,<,<
Div,90,Surry County ,English: Writing,English Learners,,<,<
Div,90,Surry County ,History and Social Sciences,English Learners,<,<,<
Div,90,Surry County ,Mathematics,English Learners,<,<,<
Div,90,Surry County ,Science,English Learners,,<,<
Div,90,Surry County ,English: Reading,Female,76,78,82
Div,90,Surry County ,English: Writing,Female,60,73,86
Div,90,Surry County ,History and Social Sciences,Female,44,64,64
Div,90,Surry County ,Mathematics,Female,60,71,73
Div,90,Surry County ,Remote English: Reading,Female,<,,
Div,90,Surry County ,Science,Female,67,70,67
Div,90,Surry County ,Remote Science,Female,<,,
Div,90,Surry County ,Remote Mathematics,Female,<,,
Div,90,Surry County ,English: Reading,Hispanic,70,86,94
Div,90,Surry County ,English: Writing,Hispanic,<,<,<
Div,90,Surry County ,History and Social Sciences,Hispanic,<,<,<
Div,90,Surry County ,Mathematics,Hispanic,55,94,84
Div,90,Surry County ,Science,Hispanic,<,70,90
Div,90,Surry County ,English: Reading,Male,58,73,72
Div,90,Surry County ,English: Writing,Male,49,69,59
Div,90,Surry County ,History and Social Sciences,Male,51,54,69
Div,90,Surry County ,Mathematics,Male,44,61,68
Div,90,Surry County ,Remote Science,Male,<,,
Div,90,Surry County ,Remote English: Reading,Male,60,,
Div,90,Surry County ,Science,Male,51,63,71
Div,90,Surry County ,Remote Mathematics,Male,75,,
Div,90,Surry County ,English: Reading,Multiple Races,69,74,90
Div,90,Surry County ,English: Writing,Multiple Races,<,<,<
Div,90,Surry County ,History and Social Sciences,Multiple Races,<,<,<
Div,90,Surry County ,Mathematics,Multiple Races,71,70,91
Div,90,Surry County ,Remote English: Reading,Multiple Races,<,,
Div,90,Surry County ,Remote Mathematics,Multiple Races,<,,
Div,90,Surry County ,Science,Multiple Races,<,64,80
Div,90,Surry County ,English: Reading,Students with Disabilities,32,46,44
Div,90,Surry County ,English: Writing,Students with Disabilities,17,27,20
Div,90,Surry County ,History and Social Sciences,Students with Disabilities,28,16,43
Div,90,Surry County ,Mathematics,Students with Disabilities,33,45,43
Div,90,Surry County ,Remote Science,Students with Disabilities,<,,
Div,90,Surry County ,Science,Students with Disabilities,26,39,43
Div,90,Surry County ,Remote English: Reading,Students with Disabilities,<,,
Div,90,Surry County ,Remote Mathematics,Students with Disabilities,<,,
Div,90,Surry County ,English: Reading,White,71,84,76
Div,90,Surry County ,English: Writing,White,59,72,68
Div,90,Surry County ,History and Social Sciences,White,48,57,76
Div,90,Surry County ,Mathematics,White,54,77,75
Div,90,Surry County ,Remote Mathematics,White,<,,
Div,90,Surry County ,Remote English: Reading,White,<,,
Div,90,Surry County ,Science,White,71,75,73
Div,90,Surry County ,Remote Science,White,<,,
Div,91,Sussex County ,English: Reading,All Students,56,70,70
Div,91,Sussex County ,English: Writing,All Students,59,71,58
Div,91,Sussex County ,History and Social Sciences,All Students,50,69,73
Div,91,Sussex County ,Mathematics,All Students,36,55,58
Div,91,Sussex County ,Remote Mathematics,All Students,47,,
Div,91,Sussex County ,Remote English: Reading,All Students,66,,
Div,91,Sussex County ,Science,All Students,45,62,57
Div,91,Sussex County ,Remote Science,All Students,63,,
Div,91,Sussex County ,English: Reading,Asian,<,,<
Div,91,Sussex County ,English: Writing,Asian,<,,<
Div,91,Sussex County ,History and Social Sciences,Asian,<,<,<
Div,91,Sussex County ,Mathematics,Asian,<,<,<
Div,91,Sussex County ,Remote Mathematics,Asian,<,,
Div,91,Sussex County ,Remote English: Reading,Asian,<,,
Div,91,Sussex County ,Remote Science,Asian,<,,
Div,91,Sussex County ,Science,Asian,<,<,<
Div,91,Sussex County ,English: Reading,Black,54,68,67
Div,91,Sussex County ,English: Writing,Black,56,67,58
Div,91,Sussex County ,History and Social Sciences,Black,50,65,71
Div,91,Sussex County ,Mathematics,Black,31,52,54
Div,91,Sussex County ,Science,Black,37,57,52
Div,91,Sussex County ,Remote Mathematics,Black,42,,
Div,91,Sussex County ,Remote English: Reading,Black,59,,
Div,91,Sussex County ,Remote Science,Black,60,,
Div,91,Sussex County ,English: Reading,Economically Disadvantaged,50,64,66
Div,91,Sussex County ,English: Writing,Economically Disadvantaged,50,66,54
Div,91,Sussex County ,History and Social Sciences,Economically Disadvantaged,40,64,70
Div,91,Sussex County ,Mathematics,Economically Disadvantaged,29,50,55
Div,91,Sussex County ,Remote English: Reading,Economically Disadvantaged,64,,
Div,91,Sussex County ,Remote Mathematics,Economically Disadvantaged,44,,
Div,91,Sussex County ,Remote Science,Economically Disadvantaged,60,,
Div,91,Sussex County ,Science,Economically Disadvantaged,34,56,53
Div,91,Sussex County ,English: Reading,English Learners,<,<,45
Div,91,Sussex County ,English: Writing,English Learners,<,<,<
Div,91,Sussex County ,History and Social Sciences,English Learners,<,<,<
Div,91,Sussex County ,Mathematics,English Learners,<,42,50
Div,91,Sussex County ,Science,English Learners,<,<,<
Div,91,Sussex County ,English: Reading,Female,62,74,73
Div,91,Sussex County ,English: Writing,Female,69,75,68
